Start Time,End Time,Packet Count,Packets/sec,Bytes/sec,Bits/sec,Average Packet Size,duration
1742995808.274866,1742995808.7386,90,194.08,"1,770,489.4544351508",14163915.64,9122.62,463.734
1742995808.7386,1742995809.222246,124,256.39,"2,406,802.0870786044",19254416.70,9387.42,483.646
1742995809.222246,1742995809.721133,113,226.50,"2,131,652.794485406",17053222.36,9411.10,498.887
1742995809.721133,1742995810.22092,112,224.10,"2,111,363.0512870788",16890904.41,9421.71,499.787
1742995810.22092,1742995810.719699,113,226.55,"2,132,115.393190346",17056923.15,9411.10,498.779
1742995810.719699,1742995811.221693,112,223.11,"2,102,080.344451431",16816642.76,9421.71,501.994
1742995811.221693,1742995811.719376,112,225.04,"2,120,289.215624542",16962313.72,9421.71,497.683
1742995811.719376,1742995812.207394,111,227.45,"2,145,434.050618131",17163472.40,9432.52,488.018
1742995812.207394,1742995812.719217,114,222.73,"2,093,840.3094102598",16750722.48,9400.67,511.823
1742995812.719217,1742995813.218847,112,224.17,"2,112,027.0082687535",16896216.07,9421.71,499.630
1742995813.218847,1742995813.718107,112,224.33,"2,113,592.3333791774",16908738.67,9421.71,499.260
1742995813.718107,1742995814.217332,112,224.35,"2,113,740.715787423",16909925.73,9421.71,499.225
1742995814.217332,1742995814.689084,112,237.41,"2,236,835.5131765143",17894684.11,9421.71,471.752
1742995814.689084,1742995815.154202,99,212.85,"2,002,825.3850893406",16022603.08,9409.60,465.118
1742995815.154202,1742995815.65444,113,225.89,"2,125,896.3210523557",17007170.57,9411.10,500.238
1742995815.65444,1742995816.153751,113,226.31,"2,129,843.0502086175",17038744.40,9411.10,499.311
1742995816.153751,1742995816.657069,112,222.52,"2,096,550.9883987685",16772407.91,9421.71,503.318
1742995816.657069,1742995817.152629,112,226.01,"2,129,373.128076635",17034985.02,9421.71,495.560
1742995817.152629,1742995817.65258,113,226.02,"2,127,115.9290225264",17016927.43,9411.10,499.951
1742995817.65258,1742995818.157854,112,221.66,"2,090,991.9766334966",16727935.81,9433.25,505.274
1742995818.157854,1742995818.651571,113,228.88,"2,151,358.1594582573",17210865.28,9399.66,493.717
1742995818.651571,1742995819.22236,98,171.69,"1,617,634.9333108333",12941079.47,9421.71,570.789
1742995819.22236,1742995819.688447,77,165.21,"1,563,445.9642449196",12507567.71,9463.66,466.087
1742995819.688447,1742995820.187495,130,260.50,"2,478,358.821895518",19826870.58,9514.00,499.048
1742995820.187495,1742995820.651274,129,278.15,"2,639,701.39281833",21117611.14,9490.22,463.779
1742995820.651274,1742995821.113928,105,226.95,"2,159,215.643541498",17273725.15,9514.00,462.654
1742995821.113928,1742995821.588929,116,244.21,"2,288,905.337719558",18311242.70,9372.69,475.001
1742995821.588929,1742995822.08496,112,225.79,"2,129,955.390299951",17039643.12,9433.25,496.031
